,Country/region,Site,Site id,Depth (m),svo (kN/m2),s¢vo (kN/m2),s¢p (kN/m2),OCR ,LL (%) ,PL (%),PI (%) ,w (%) ,LI ,qc (kN/m2),qt (kN/m2),u0 (kN/m2),u2 (kN/m2),Bq ,St,"su,CIUC/s¢v0 ","su,CIUC (kN/m2)","su,CK0UC/s¢v0 ","su,CK0UC (kN/m2)","su,DSS/s¢v0 ","su,DSS (kN/m2)","su,CIUE/s¢v0 ","su,CIUE (kN/m2)","su,CK0UE/s¢v0 ","su,CK0UE (kN/m2)","su,UU/s¢v0 ","su,UU (kN/m2)","remolded su,UU (kN/m2)","su,UC/s¢v0 ","su,UC (kN/m2)","remolded su,UC (kN/m2)","su,VST/s¢v0 ","su,VST (kN/m2)","remolded su,VST (kN/m2)",Remolded su (kN/m2),su(mob)/s¢v0 ,su(mob) (kN/m2),su_mean,type
6995,Sweden,"Skå Edeby, 25km west of Stockholm",912.0,2.0,,12.4514,24.1245,1.937492973,126.121,58.5345,67.5865,122.5,0.946424212,,,,,,8.0,,,,,,,,,,,,,,,,,0.892742985,11.1159,1.3894875,1.3894875,0.636198782,7.921565515,3.8908970469999997,
6996,Sweden,"Skå Edeby, 25km west of Stockholm",912.0,3.96923,,21.0117,24.9027,1.185182541,66.3793,30.1724,36.2069,95.9483,1.816667541,,,,,,18.0,,,,,,,,,,,,,,,,,0.328858208,6.90987,0.383881667,0.383881667,0.286981052,6.029959765,2.3872387264999997,CH
6997,Sweden,"Skå Edeby, 25km west of Stockholm",912.0,6.0,,31.5175,38.1323,1.209877052,51.2931,24.1379,27.1552,71.8103,1.755553264,,,,,,14.0,,,,,,,,,,,,,,,,,0.333624177,10.515,0.751071429,0.751071429,0.311889505,9.829977472,3.7487723353333333,CH
6998,Sweden,"Skå Edeby, 25km west of Stockholm",912.0,7.96923,,44.7471,40.0778,0.895651338,55.5172,26.5517,28.9655,73.0172,1.604167026,,,,,,23.0,,,,,,,,,,,,,,,,,0.308840126,13.8197,0.600856522,0.600856522,0.284669912,12.73815302,4.7255126836666665,CH
6999,Sweden,"Skå Edeby, 25km west of Stockholm",912.0,9.90769,,59.144,59.5331,1.006578858,50.6897,24.1379,26.5518,64.569,1.52272539,,,,,,21.0,,,,,,,,,,,,,,,,,0.253981807,15.0215,0.715309524,0.715309524,0.238565572,14.10972217,5.1757314328333335,CH
7000,Sweden,"Ursvik, A new alignment for highway E3 crosses a low swampy valley",913.0,1.97605,,11.284,29.572,2.620701879,47.9452,18.5388,29.4064,57.5342,1.326085478,,,,,,14.0,,,,,,,,,,,,,,,,,0.497985643,5.61927,0.401376429,0.401376429,0.457448272,5.161846298,2.0898838451666664,CL
7001,Sweden,"Ursvik, A new alignment for highway E3 crosses a low swampy valley",913.0,3.9521,,20.2335,49.4163,2.442301134,49.2237,21.7352,27.4885,97.8082,2.767448206,,,,,,18.0,,,,,,,,,,,,,,,,,0.34119999,6.90367,0.383537222,0.383537222,0.318139008,6.437065616,2.4611915096666666,CL
7002,Sweden,"Ursvik, A new alignment for highway E3 crosses a low swampy valley",913.0,5.00599,,25.6809,50.1946,1.954549879,40.274,14.7032,25.5708,60.0913,1.774997263,,,,,,22.0,,,,,,,,,,,,,,,,,0.281328536,7.22477,0.328398636,0.328398636,0.266310958,6.839105076,2.544718640333333,CL
7003,Sweden,"Ursvik, A new alignment for highway E3 crosses a low swampy valley",913.0,5.99401,,31.9066,62.2568,1.951220124,49.863,21.7352,28.1278,59.4521,1.340911838,,,,,,27.0,,,,,,,,,,,,,,,,,0.2817859,8.99083,0.332993704,0.332993704,0.261430776,8.341367212,3.0902335493333326,CL
7004,Sweden,"Ursvik, A new alignment for highway E3 crosses a low swampy valley",913.0,6.9491,,38.1323,55.642,1.459182897,47.3059,21.0959,26.21,54.9772,1.292685998,,,,,,26.0,,,,,,,,,,,,,,,,,0.307356231,11.7202,0.450776923,0.450776923,0.289480215,11.03854638,4.042856112,CL
7005,Sweden,"Ursvik, A new alignment for highway E3 crosses a low swampy valley",913.0,7.97006,,44.7471,91.8288,2.052173213,47.3059,21.7352,25.5707,51.7808,1.175001075,,,,,,26.0,,,,,,,,,,,,,,,,,0.251155941,11.2385,0.43225,0.43225,0.237749192,10.63858689,3.8717486705,CL
7006,Sweden,"Ursvik, A new alignment for highway E3 crosses a low swampy valley",913.0,9.97904,,58.3658,100.778,1.726661846,44.7489,19.1781,25.5708,53.0594,1.324999609,,,,,,17.0,,,,,,,,,,,,,,,,,0.275075472,16.055,0.944411765,0.944411765,0.260391688,15.19796921,5.6128766500000005,CL
7007,USA,"Boston, MIT campus",914.0,4.687062,,175.200714,700.176978,3.996427652,47.9333,24.6,23.3333,34.9333,0.442856347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL
7008,USA,"Boston, MIT campus",914.0,4.94022888,,178.335009,,,47.9333,23.9333,24.0,35.6,0.4861125,,,,,,,,,,,,,,,,,0.242653296,43.2735777,,,,,0.474981435,84.7058184,24.2016624,24.2016624,0.455295924,81.1952027,32.343856781875004,CL
7009,USA,"Boston, MIT campus",914.0,6.66192216,,194.006484,712.714158,3.673661536,52.9333,22.2667,30.6666,37.9333,0.510868502,,,,,,4.06557,,,,,,,,,,,0.348476973,67.6067922,13.6791621,,,,0.551869906,107.06634,26.832312,26.832312,0.50205271,97.40148111,37.86897766655555,CH
7010,USA,"Boston, MIT campus",914.0,8.13041808,,208.110321,465.112701,2.23493337,49.6,23.2667,26.3333,38.2667,0.569620974,,,,,,5.70492,,,,,,,,,,,0.258497886,53.796078,11.706273,,,,0.441784945,91.9400067,28.8052011,28.8052011,0.415685418,86.50842568,33.63079486988889,CL
7011,USA,"Boston, MIT campus",914.0,8.23170312,,211.243635,559.138608,2.64688973,48.2667,24.6,23.6667,38.2667,0.577465384,,,,,,6.03279,,,,,,,,,,,0.245323798,51.8230908,11.706273,,,,0.429005503,90.6246819,28.1475387,28.1475387,0.412327054,87.10146564,33.18191612166666,CL
7012,USA,"Boston, MIT campus",914.0,9.64957176,,223.780815,581.077692,2.596637661,53.9333,29.6,24.3333,40.9333,0.465752693,,,,,,7.34426,,,,,,,,,,,0.293295049,65.633805,9.73327599,,,,0.284478881,63.6609159,18.2827989,18.2827989,0.271961742,60.85982024,26.367016733555552,MH
7013,USA,"Boston, MIT campus",914.0,11.87762928,,247.287537,465.112701,1.880857833,53.2667,26.2667,27.0,36.2667,0.37037037,,,,,,8.81967,,,,,,,,,,,0.252117805,62.3455911,7.10265582,,,,0.228182658,56.4267276,17.6251365,17.6251365,0.213577462,52.81504462,23.84824111833333,CH
7014,USA,"Boston, MIT campus",914.0,12.63722136,,256.689441,314.672427,1.225887694,35.6,21.6,14.0,32.9333,0.809521429,,,,,,9.63934,,,,,,,,,,,0.235197068,60.3726039,5.78735064,,,,0.212138607,54.4537404,16.9674741,16.9674741,0.220872608,56.69566624,23.545835295888892,CL
7015,USA,"Boston, MIT campus",914.0,15.52358592,,283.330458,410.264991,1.448008781,45.6,22.2667,23.3333,32.6,0.442856347,,,,,,,,,,,,,,,,,0.097024077,27.4898763,,,,,0.101666447,28.8052011,6.44500323,6.44500323,0.097976358,27.75968644,12.155179647749998,CL
7016,USA,"Boston, MIT campus",914.0,15.72612552,,288.03141,233.1837,0.80957733,42.2667,22.6,19.6667,36.2667,0.694915771,,,,,,,,,,,,,,,,,0.084024386,24.2016624,,,,,0.09544055,27.4898763,7.10265582,7.10265582,0.094764785,27.29523458,11.683289330125,CL
7017,USA,"Boston, MIT campus",914.0,19.16951208,,324.074331,292.733343,0.903290742,53.6,27.6,26.0,41.6,0.538461538,,,,,,,,,,,,,,,,,0.06656193,21.5710128,,,,,0.070620643,22.8863376,9.0756234,9.0756234,0.066623853,21.59108075,10.550435547,CH
7018,USA,"Boston, MIT campus",914.0,19.37205168,,325.641969,,,42.2667,18.6,23.6667,28.6,0.422534616,,,,,,,,,,,,,,,,,0.066241501,21.5710128,,,,,0.098554597,32.0935131,8.41797081,8.41797081,0.09472309,30.84581341,12.70072501475,CL
7019,Hong Kong,Plover Cove,916.0,1.0483596,,3.1634619,,,156.731,40.3846,116.3464,143.312,0.884663385,,,,,,,,,,,,,,,,,,,,,,,3.204477348,10.137242,,,1.812014018,5.732237307,5.221492668250001,
7020,Hong Kong,Plover Cove,916.0,1.747266,,4.745214,,,142.308,45.1923,97.1157,133.758,0.911960682,,,,,,,,,,,,,,,,,,,,,,,1.087577504,5.160788,,,0.669594934,3.177371253,2.52383292275,
7021,Hong Kong,Plover Cove,916.0,2.32967784,,6.552881,,,139.423,38.4615,100.9615,133.758,0.943889502,,,,,,,,,,,,,,,,,,,,,,,0.520351735,3.409803,,,0.314923644,2.063657161,1.5771838850000002,
7022,Hong Kong,Plover Cove,916.0,2.85387288,,7.908643,,,129.808,39.4231,90.3849,118.471,0.874569757,,,,,,,,,,,,,,,,,,,,,,,0.477760015,3.7784334,,,0.303312183,2.398787771,1.73957334225,
7023,Hong Kong,Plover Cove,916.0,3.8730936,,11.072119,,,131.731,40.3846,91.3464,120.382,0.875758651,,,,,,,,,,,,,,,,,,,,,,,0.632574487,7.00394,,,0.399814386,4.426792458,3.11578033275,
7024,Hong Kong,Plover Cove,916.0,4.2516552,,12.427881,,,143.269,44.2308,99.0382,128.981,0.855732435,,,,,,,,,,,,,,,,,,,,,,,0.630304474,7.833349,,,0.384741815,4.78152549,3.40748019475,
7025,Hong Kong,Plover Cove,916.0,4.74671136,,14.009619,,,138.462,43.2692,95.1928,127.07,0.880327084,,,,,,,,,,,,,,,,,,,,,,,0.499937935,7.00394,,,0.310477831,4.349676118,3.041007971,
7026,Hong Kong,Plover Cove,916.0,5.12530344,,15.139405,,,139.423,40.3846,99.0384,131.847,0.923504418,,,,,,,,,,,,,,,,,,,,,,,0.462629806,7.00394,,,0.282391891,4.275245211,3.006051727,
7027,Hong Kong,Plover Cove,916.0,5.649468,,17.173095,,,139.423,52.8846,86.5384,117.516,0.746852264,,,,,,,,,,,,,,,,,,,,,,,0.531269757,9.123546,,,0.343437397,5.897883053,3.9740340517500004,
7028,Hong Kong,Plover Cove,916.0,6.43574532,,19.884619,,,114.423,39.4231,74.9999,104.14,0.862893151,,,,,,,,,,,,,,,,,,,,,,,0.481997367,9.584334,,,0.33001172,6.562157308,4.23962509875,
7029,Hong Kong,Plover Cove,916.0,6.959922072,,21.466357,,,113.462,35.5769,77.8851,102.229,0.855774725,,,,,,,,,,,,,,,,,,,,,,,0.364912826,7.833349,,,0.246157077,5.284095701,3.4321286509999998,
7030,Hong Kong,Plover Cove,916.0,7.396740096,,23.725976,,,103.846,35.5769,68.2691,95.5414,0.878354922,,,,,,,,,,,,,,,,,,,,,,,0.361232389,8.570591,,,0.256450281,6.084533224,3.8182017234999996,
7031,Hong Kong,Plover Cove,916.0,7.833555072,,25.307714,,,100.962,30.7692,70.1928,85.0318,0.773050797,,,,,,,,,,,,,,,,,,,,,,,0.382351958,9.676454,,,0.268587219,6.797328528,4.28118042625,
7032,Hong Kong,Plover Cove,916.0,8.29949064,,27.115381,,,82.6923,22.1154,60.5769,71.6561,0.817815042,,,,,,,,,,,,,,,,,,,,,,,0.35006578,9.492167,,,0.259762217,7.043551495,4.286386623,CH
7033,Hong Kong,Plover Cove,916.0,1.131591336,,4.2727277,,,152.459,43.0328,109.4262,138.934,0.876400716,,,,,,,,,,,,,,,,,,,,,,,0.580799942,2.4816,,,0.338647186,1.446947214,1.2119985855,
7034,Hong Kong,Plover Cove,916.0,1.496622864,,5.696964,,,157.377,43.0328,114.3442,135.246,0.806452798,,,,,,,,,,,,,,,,,,,,,,,0.277200277,1.5792,,,0.158153275,0.900993514,0.7288867665,
7035,Hong Kong,Plover Cove,916.0,3.10274208,,9.4,,,153.689,39.3443,114.3447,120.492,0.709676093,,,,,,,,,,,,,,,,,,,,,,,0.48,4.512,,,0.273857602,2.57426146,1.9600297654999996,
7036,Hong Kong,Plover Cove,916.0,3.83282952,,13.387856,,,152.459,40.5738,111.8852,119.262,0.703294091,,,,,,,,,,,,,,,,,,,,,,,0.53923496,7.2192,,,0.311023588,4.163939006,3.0583493885,
7037,Hong Kong,Plover Cove,916.0,5.51194224,,18.8,,,158.607,41.8033,116.8037,126.639,0.72631004,,,,,,,,,,,,,,,,,,,,,,,0.354,6.6552,,,0.199763864,3.755560641,2.74113112625,
7038,Hong Kong,Plover Cove,916.0,6.75305736,,22.787856,,,151.23,44.2623,106.9677,131.557,0.816084669,,,,,,,,,,,,,,,,,,,,,,,0.257400257,5.8656,,,0.15171301,3.457214224,2.4329818727499997,
7039,Hong Kong,Plover Cove,916.0,7.7021436,,26.206072,,,138.934,36.8852,102.0488,120.492,0.819282539,,,,,,,,,,,,,,,,,,,,,,,0.301304217,7.896,,,0.18147809,4.755827883,3.2836525475,
7040,Hong Kong,Plover Cove,916.0,8.65119936,,30.193928,,,125.41,38.1148,87.2952,109.426,0.816897149,,,,,,,,,,,,,,,,,,,,,,,0.261509533,7.896,,,0.168445408,5.086028535,3.352995869,
7041,Hong Kong,Plover Cove,916.0,9.7462848,,33.612144,,,106.967,30.7377,76.2293,98.3607,0.887099842,,,,,,,,,,,,,,,,,,,,,,,0.261762534,8.7984,,,0.178081675,5.985706903,3.8059877780000004,
7042,Hong Kong,Plover Cove,916.0,10.4398572,,37.6,,,111.885,25.8197,86.0653,95.9016,0.814287524,,,,,,,,,,,,,,,,,,,,,,,0.3,11.28,,,0.194371982,7.308386506,4.770689622,
7043,Hong Kong,Plover Cove,916.0,12.192,,46.715133,,,86.0656,29.5082,56.5574,92.2131,1.108694883,,,,,,,,,,,,,,,,,,,,,,,0.263195226,12.2952,,,0.200124466,9.348841061,5.5268401882500005,CH
7044,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,11.7684,26.30580645,2.235291667,149.524,59.0476,90.4764,142.857,0.926312276,,,,,,6.166670167,,,,,,,,,,,0.603448414,7.101622315,1.151613776,,,,0.734126667,8.639496264,1.400998599,1.400998599,0.465871986,5.482567876,2.997860499555556,
7045,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,12.92219355,26.76732387,2.071422608,151.429,61.9048,89.5242,142.857,0.904249354,,,,,,7.79997144,,,,,,,,,,,0.62196179,8.037110626,1.030402571,,,,0.704717489,9.106495797,1.167503736,1.167503736,0.449195393,5.804589806,3.1210534382222224,
7046,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,16.84499355,31.84391742,1.890408407,176.19,68.5714,107.6186,153.333,0.787611064,,,,,,7.333347333,,,,,,,,,,,0.581414292,9.793919993,1.335531995,,,,0.609914709,10.27400934,1.400998599,1.400998599,0.358460152,6.038258947,3.5326118473333334,
7047,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,20.07551742,35.76671742,1.781608746,155.238,60.0,95.238,142.857,0.86999937,,,,,,6.5000315,,,,,,,,,,,,,,,,,0.604818618,12.1420467,1.867998132,1.867998132,0.375535366,7.539066779,4.0662439545,
7048,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,21.92148903,37.84344774,1.726317391,162.857,57.1429,105.7141,143.81,0.819825359,,,,,,5.888858815,,,,,,,,,,,,,,,,,0.56453525,12.3754533,2.101502802,2.101502802,0.334578097,7.334450078,4.135337054833333,
7049,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,27.22884129,44.53535226,1.635594838,153.333,74.2857,79.0473,139.048,0.819285415,,,,,,5.5000105,,,,,,,,,,,,,,,,,0.565981264,15.41101401,2.801997198,2.801997198,0.379548258,10.33465927,5.3825328663333325,
7050,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,28.15187613,45.45828903,1.614751671,155.238,60.9524,94.2856,142.857,0.868686204,,,,,,7.1000231,,,,,,,,,,,,,,,,,0.588896359,16.57853736,2.334997665,2.334997665,0.367231496,10.3382556,5.423819357499998,
7051,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,29.76708903,47.53511742,1.596901779,156.19,61.9048,94.2852,139.048,0.818189917,,,,,,9.624992125,,,,,,,,,,,,,,,,,0.604004889,17.97946731,1.867998132,1.867998132,0.376653751,11.21188573,5.651334657333333,
7052,Thailand,"Bangkok-Siracha Highway km 28,Bangkok",,,,31.61315871,49.61184774,1.569341684,153.333,70.4762,82.8568,133.333,0.758619691,,,,,,7.8999979,,,,,,,,,,,,,,,,,0.58350628,18.44647665,2.334997665,2.334997665,0.38396649,12.13839357,6.037056386666666,
7053,Thailand,Bangkok,919.0,1.03878,,11.6554572,279.731169,24.00001683,65.9898,25.8883,40.1015,45.1777,0.481014426,,,,,,3.551905363,,,,,,,,,,,,,,4.783885466,55.7583723,15.6981582,,,,15.6981582,4.783885466,55.7583723,25.413471988666668,CH
7054,Thailand,Bangkok,919.0,1.66205,,19.425762,235.051524,12.0999899,77.1574,30.4569,46.7005,54.8223,0.521737455,,,,,,5.039632897,,,,,,,,,,,,,,2.311084739,44.8945821,8.90830404,0.874901525,16.9956288,8.7477732,8.90830404,2.311084739,44.8945821,15.427360587,CH
7055,Thailand,Bangkok,919.0,2.49307,,23.3109144,192.31524,8.250008417,89.3401,35.533,53.8071,74.1117,0.716981588,,,,,,3.629576119,,,,,,,,,,,,,,1.387048446,32.3333676,8.90830404,,,,8.90830404,1.387048446,32.3333676,14.209573362,CH
7056,Thailand,Bangkok,919.0,3.3241,,29.138643,145.693215,5.0,93.9086,41.6244,52.2842,85.7868,0.844660528,,,,,,3.371537727,,,,,,,,,,,,,,0.795061105,23.1670017,6.87134583,0.703353197,20.4947577,4.99872474,6.87134583,0.795061105,23.1670017,9.762628100777778,MH
7057,Thailand,Bangkok,919.0,4.19668,,33.0237954,112.668831,3.411746882,93.9086,35.0254,58.8832,83.7563,0.827585797,,,,,,4.120406369,,,,,,,,,,,,,,1.153855523,38.1046887,9.24779871,,,,9.24779871,1.153855523,38.1046887,16.168780977666664,CH
7058,Thailand,Bangkok,919.0,5.52632,,42.7366764,75.7603737,1.772724977,91.3706,38.5787,52.7919,81.7259,0.817307201,,,,,,,,,,,,,,,,,,,,0.947222962,40.4811612,,0.385987182,16.4958093,8.99770257,,0.947222962,40.4811612,15.533752482285715,CH
7059,Thailand,Bangkok,919.0,8.01939,,56.3346117,67.9900689,1.206896912,77.1574,31.4721,45.6853,67.0051,0.777777535,,,,,,,,,,,,,,,,,,,,0.802954078,45.2341062,,0.102042639,5.74853247,2.49936237,,0.802954078,45.2341062,14.346294005,CH
7060,Thailand,Bangkok,919.0,10.554,,69.9326451,141.807474,2.027772206,55.8376,18.7817,37.0559,23.8579,0.136987632,,,,,,1.534056994,,,,,,,,,,,,,,0.739060784,51.6844755,33.6913659,,,,33.6913659,0.739060784,51.6844755,28.704967394666667,CH
7061,Thailand,Bangkok,919.0,12.133,,,,,69.5431,19.2893,50.2538,23.3503,0.080809809,,,,,,1.685733157,,,,,,,,,,,,,,,175.259574,103.96638,,,,103.96638,,175.259574,139.612977,CH
7062,Sweden,"Bäckebol, 20km north og Goteburg",920.0,1.03167,,10.9138,,,94.8889,36.2963,58.5926,66.3704,0.513274714,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,CH
7063,Sweden,"Bäckebol, 20km north og Goteburg",920.0,2.06335,,16.658,,,94.8889,33.7037,61.1852,86.0741,0.85593248,,,,,,14.0,,,,,,,,,,,,,,,,,0.990124865,16.4935,1.178107143,1.178107143,0.732060141,12.19465782,5.461092852,CH
7064,Sweden,"Bäckebol, 20km north og Goteburg",920.0,3.06787,,21.5405,,,91.2593,29.037,62.2223,85.5556,0.908333507,,,,,,28.0,,,,,,,,,,,,,,,,,0.844075114,18.1818,0.64935,0.64935,0.620272193,13.36097318,5.717636747833333,CH
7065,Sweden,"Bäckebol, 20km north og Goteburg",920.0,4.09955,,26.9974,,,86.5926,25.4074,61.1852,79.3333,0.881355295,,,,,,11.0,,,,,,,,,,,,,,,,,0.644602814,17.4026,1.582054545,1.582054545,0.476594461,12.86681131,5.7591196125,CH
7066,Sweden,"Bäckebol, 20km north og Goteburg",920.0,5.10407,,32.7415,,,85.037,26.963,58.074,80.8889,0.928572167,,,,,,13.0,,,,,,,,,,,,,,,,,0.511680894,16.7532,1.288707692,1.288707692,0.385458178,12.62047893,5.474705564333334,CH
7067,Sweden,"Bäckebol, 20km north og Goteburg",920.0,6.08145,,38.4856,,,85.5556,32.1481,53.4075,103.185,1.330092216,,,,,,32.0,,,,,,,,,,,,,,,,,0.421814913,16.2338,0.50730625,0.50730625,0.327133295,12.58992114,5.097880308,CH
7068,Sweden,"Bäckebol, 20km north og Goteburg",920.0,7.11312,,44.2298,,,83.4815,35.7778,47.7037,88.6667,1.108695971,,,,,,28.0,,,,,,,,,,,,,,,,,0.367033086,16.2338,0.579778571,0.579778571,0.295444788,13.06746389,5.187216484333333,CH
7069,Sweden,"Bäckebol, 20km north og Goteburg",920.0,8.0905,,49.6867,,,65.3333,30.5926,34.7407,73.1111,1.223881499,,,,,,36.0,,,,,,,,,,,,,,,,,0.363314529,18.0519,0.501441667,0.501441667,0.320506204,15.92489559,5.9439166095000004,CH
7070,Sweden,"Bäckebol, 20km north og Goteburg",920.0,9.09502,,55.4308,81.76807363,1.475137895,87.1111,32.1481,54.963,74.6667,0.773585867,,,,,,15.0,,,,,,,,,,,,,,,,,0.328008977,18.1818,1.21212,1.21212,0.251895545,13.96277159,5.858119351999999,CH
7071,Sweden,"Bäckebol, 20km north og Goteburg",920.0,10.0724,,61.1749,,,68.4444,24.3704,44.074,91.7778,1.529414167,,,,,,25.0,,,,,,,,,,,,,,,,,0.38425073,23.5065,0.94026,0.94026,0.317030492,19.39430863,7.580434975333333,CH
7072,Sweden,"Bäckebol, 20km north og Goteburg",920.0,11.0769,,66.6319,75.0699839,1.1266373,85.5556,37.3333,48.2223,94.8889,1.193547384,,,,,,24.0,,,,,,,,,,,,,,,,,0.39955937,26.6234,1.109308333,1.109308333,0.320515168,21.35653464,8.486437640666667,CH
7073,Sweden,"Bäckebol, 20km north og Goteburg",920.0,12.0814,,72.0888,,,87.1111,37.3333,49.7778,95.9259,1.177082957,,,,,,,,,,,,,,,,,,,,,,,0.416153411,30.0,,,0.330408087,23.81872251,13.641321002,CH
7074,Sweden,"Bäckebol, 20km north og Goteburg",920.0,13.086,,78.6945,84.11188382,1.068840692,86.0741,39.9259,46.1482,89.1852,1.067415414,,,,,,,,,,,,,,,,,,,,,,,0.407625692,32.0779,,,0.331576696,26.09326233,14.727591179500001,MH
7075,Sweden,"Bäckebol, 20km north og Goteburg",920.0,14.0905,,84.7258,226.6410767,2.674994827,89.7037,38.3704,51.3333,93.3333,1.070706539,,,,,,,,,,,,,,,,,,,,,,,0.392404675,33.2468,,,0.308405539,26.12990599,15.019379051000001,CH
7076,Sweden,"Bäckebol, 20km north og Goteburg",920.0,15.095,,91.6188,176.9908384,1.931817906,89.1852,38.3704,50.8148,92.8148,1.071428009,,,,,,,,,,,,,,,,,,,,,,,0.37422123,34.2857,,,0.295106928,27.0373426,15.498092689500002,CH
7077,Sweden,"Bäckebol, 20km north og Goteburg",920.0,17.0226,,104.256,,,89.7037,38.3704,51.3333,93.8519,1.080809143,,,,,,,,,,,,,,,,,,,,,,,0.357511318,37.2727,,,0.280981542,29.29401167,16.8013011325,CH
7078,Sweden,"Bäckebol, 20km north og Goteburg",920.0,17.8818,,109.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7079,Canada,"Ottawa, Ont.",921.0,6.096,,65.727,117.72,1.791044776,64.6,28.6,36.0,79.0,1.4,,,,,,20.0,,,,,,,,,,,,,,,,,0.537313433,35.316,1.7658,1.7658,0.469605922,30.86578846,11.786717969166666,CH
7080,Canada,"Ottawa, Ont.",921.0,6.096,,37.278,294.3,7.894736842,36.0,17.0,19.0,55.0,2.0,,,,,,25.0,,,,,,,,,,,,,,,,,2.631578947,98.1,3.924,3.924,2.627363684,97.94286342,34.8583010085,CL
7081,Canada,"Ottawa, Ont.",921.0,30.48,,233.478,480.69,2.058823529,70.0,30.0,40.0,66.0,0.9,,,,,,25.0,,,,,,,,,,,,,,,,,0.831932773,194.238,7.76952,7.76952,0.706310924,164.908062,62.7038909495,CH
7082,Canada,"Ottawa, Ont.",921.0,27.432,,198.162,294.3,1.485148515,45.2,11.2,34.0,69.0,1.7,,,,,,500.0,,,,,,,,,,,,,,,,,0.504950495,100.062,0.200124,0.200124,0.447920982,88.76091767,31.696006191166664,CL
7083,Canada,"Ottawa, Ont.",921.0,9.144,,81.423,176.58,2.168674699,38.0,18.0,20.0,68.0,2.5,,,,,,15.0,,,,,,,,,,,,,,,,,0.662650602,53.955,3.597,3.597,0.656156627,53.426241,19.31567470483333,CL
7084,Canada,"Ottawa, Ont.",921.0,4.572,,51.012,225.63,4.423076923,35.6,13.6,22.0,51.0,1.7,,,,,,15.0,,,,,,,,,,,,,,,,,1.096153846,55.917,3.7278,3.7278,1.067818708,54.47156792,20.001356745666666,CL
7085,Canada,"Ottawa, Ont.",921.0,6.096,,84.366,156.96,1.860465116,,,40.0,68.0,2.2,,,,,,10.0,,,,,,,,,,,,,,,,,0.674418605,56.898,5.6898,5.6898,0.572581395,48.306402,19.638500333333337,
7086,Canada,"Ottawa, Ont.",921.0,6.096,,68.67,,,29.4,15.4,14.0,49.0,2.4,,,,,,20.0,,,,,,,,,,,,,,,,,0.3,20.601,1.03005,1.03005,0.31235136,21.44916789,7.453769874999999,CL
7087,Canada,"Ottawa, Ont.",921.0,3.048,,15.696,58.86,3.75,49.0,26.0,23.0,72.0,2.0,,,,,,30.0,,,,,,,,,,,,,,,,,1.8125,28.449,0.9483,0.9483,1.751412588,27.49017197,10.233280759666668,CL
7088,Canada,"Ottawa, Ont.",921.0,6.096,,37.278,117.72,3.157894737,40.0,20.0,20.0,60.0,2.0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,CL
7089,USA,"I-95 Interchange,Portsmouth,NH",922.0,1.499015544,,12.991881,,,48.6486,25.2973,23.3513,43.4595,0.777781109,,,,,,,,,,,,,,,,,,,,,,,,,,2.692594979,,,2.692594979,CL
7090,USA,"I-95 Interchange,Portsmouth,NH",922.0,1.973704968,,16.813028,,,45.0811,23.3514,21.7297,51.5676,1.298508493,,,,,,9.333324247,,,,,,,,,,,,,,,,,1.531420872,25.747822,2.7586979,2.7586979,1.495115072,25.13741156,9.904860884,CL
7091,USA,"I-95 Interchange,Portsmouth,NH",922.0,3.19790064,,26.747982,74.13028,2.771434496,42.1622,20.1081,22.0541,55.1351,1.58823076,,,,,,8.099985587,,,,,,,,,,,,,,,,,0.464113891,12.41411,1.5326089,1.5326089,0.451918191,12.08789963,4.747209918666667,CL
7092,USA,"I-95 Interchange,Portsmouth,NH",922.0,3.64760256,,30.569129,62.66651,2.049993312,37.6216,21.4054,16.2162,47.027,1.580000247,,,,,,9.374976042,,,,,,,,,,,,,,,,,0.376018401,11.494555,1.226089,1.226089,0.384231154,11.74561172,4.4087657125,CL
7093,USA,"I-95 Interchange,Portsmouth,NH",922.0,3.8224968,,32.097569,61.13807,1.904757024,35.027,20.4324,14.5946,44.4324,1.644443835,,,,,,8.000020444,,,,,,,,,,,,,,,,,0.343789307,11.034801,1.3793466,1.3793466,0.356140353,11.43123955,4.320777235,CL
7094,USA,"I-95 Interchange,Portsmouth,NH",922.0,4.12229808,,32.861789,58.84541,1.790694049,27.5676,18.8108,8.7568,40.8649,2.518511328,,,,,,8.000020444,,,,,,,,,,,,,,,,,0.335794287,11.034801,1.3793466,1.3793466,0.365792688,12.02060213,4.419280550833333,CL
